行政区域コード,公共施設大分類,公共施設小分類,名称,所在地,管理者コード,原典資料名,Lon,Lat
13208,19,19007,大町生活訓練施設,菊野台3-27-4,3,数値地図画像,
13208,19,19007,調布市総合福祉センター,小島町2-47-1,3,数値地図画像,139.54275337,35.65139656
13209,19,19007,Ｃスクエアあじさい,忠生1-27-11,4,数値地図画像,139.41838317,35.57547433
13209,19,19007,あじさい第１共同作業所,忠生2-31-14メゾンN&B1F,4,数値地図画像,139.41930796,35.57975166
13209,19,19007,あじさい第２共同作業所,忠生2-31-14メゾンN&B1F,4,数値地図画像,139.41930796,35.57975166
13209,19,19007,小野路共働学舎,小野路町2203,4,数値地図画像,139.45147691,35.59993376
13209,19,19007,町田ゆめ工房,相原町2983-157,4,数値地図画像,
13209,19,19007,町田市障害者福祉センター「ひかり療育園」,忠生3-6-2,3,数値地図画像,139.41881920,35.57687141
13209,19,19007,町田荘,図師町2987,4,数値地図画像,139.43514515,35.58981754
13209,19,19007,湯舟共働学舎,小野路町1733,4,数値地図画像,139.44947442,35.59472868
13209,19,19007,湯舟福祉ホーム,小野路町1733,4,数値地図画像,139.44947442,35.59472868
13210,19,19007,小金井市障害者福祉センター,緑町4-17-10,3,数値地図画像,139.44674193,35.80480345
13211,19,19007,あしたば作業所,鈴木町2-187-3,4,数値地図画像,139.50689505,35.72360934
13211,19,19007,曙光園,小川町1-590,4,数値地図画像,139.44486439,35.72539909
13211,19,19007,小平市立障害者福祉センター,小川西町5-25-15,3,数値地図画像,139.45894320,35.73661206
13212,19,19007,光の家栄光園,旭が丘1-17-17,4,数値地図画像,139.37280338,35.65665246
13212,19,19007,光の家新生園,旭が丘1-17-17,4,数値地図画像,139.37280338,35.65665246
13212,19,19007,東京都多摩療護園,程久保872-1,2,数値地図画像,139.41532789,35.65140129
13212,19,19007,東京都日野療護園,落川245-1,2,数値地図画像,139.43062347,35.66165051
13212,19,19007,日野市立つばさ学園やまばと学級,旭が丘2-42,3,数値地図画像,139.36899242,35.66223230
13213,19,19007,コロニー東村山印刷所,秋津町2-22-9,4,数値地図画像,139.48789499,35.76876478
13213,19,19007,トーコロ青葉ワークセンター,青葉町2-39-10,4,数値地図画像,139.49069484,35.76531803
13213,19,19007,社会就労センターコロニー東村山,秋津町2-22-9,4,数値地図画像,139.48789499,35.76876478
13213,19,19007,東村山市身障者通所授産所,富士見町3-4-16,3,数値地図画像,139.45443753,35.74866053
13213,19,19007,福祉事業センター,富士見町2-7-5,4,数値地図画像,139.53908658,35.65948978
13214,19,19007,ともしび工房,西恋ヶ窪4-10-2,4,数値地図画像,139.46510220,35.70629634
13215,19,19007,東京都多摩障害者スポーツセンター,富士見台2-1-1,2,数値地図画像,139.44659621,35.68666756
13218,19,19007,福生市総合福祉センター,南田園2-13-1,3,数値地図画像,139.33227122,35.72748498
13220,19,19007,東大和市立みのり福祉園,立野3-1200,3,数値地図画像,139.42324314,35.74197996
13221,19,19007,汽車の家作業所,松山2-18-2,4,数値地図画像,127.67962757,26.21996689
13221,19,19007,清瀬作業所,松山2-18-2,4,数値地図画像,127.67962757,26.21996689
13221,19,19007,清瀬市障害者福祉センター清瀬のぞみ園,上清戸1-16-62,3,数値地図画像,139.52766355,35.77326518
13221,19,19007,東京都清瀬園,梅園3-1-31,2,数値地図画像,139.50218265,35.77021496
13221,19,19007,東京都清瀬喜望園,竹丘3-1-72,2,数値地図画像,139.50316044,35.76549055
13221,19,19007,東京都清瀬療護園,竹丘3-1-72,2,数値地図画像,139.50316044,35.76549055
13222,19,19007,のぞみの家,下里2-7-18,4,数値地図画像,139.50482178,35.75235323
13222,19,19007,東久留米市さいわい福祉センター,幸町3-9-28,3,数値地図画像,
13223,19,19007,あかつき授産所,伊奈平1-64-1,4,数値地図画像,139.37782240,35.74549232
13223,19,19007,セルプあかつき,伊奈平1-64-1,4,数値地図画像,139.37782240,35.74549232
13223,19,19007,武蔵村山市身体障害者福祉センター,学園4-5-1,3,数値地図画像,140.07725535,36.08620718
13224,19,19007,多摩市総合福祉センター,南野3-15-1,3,数値地図画像,139.41269633,35.61253922
13227,19,19007,羽村市福祉センター,栄町2-18-1,3,数値地図画像,139.47031660,35.75002200
13229,19,19007,西東京市田無障害者福祉センター,本町5-5-12,3,数値地図画像,139.69933268,35.61742637
13229,19,19007,西東京市保谷障害者福祉センター,本町1-6-20,3,数値地図画像,135.50817609,34.68331640
13305,19,19007,コーポサンライズ,平井417-2,4,数値地図画像,139.27745046,35.73689609
13305,19,19007,日の出リハビリ,平井417-2,4,数値地図画像,139.27745046,35.73689609
13305,19,19007,日の出舍,平井3030,4,数値地図画像,139.25856560,35.74820539
13101,19,19008,一番町児童館,一番町10,3,数値地図画像,139.73908228,35.68632220
13101,19,19008,四番町児童館,四番町11,3,数値地図画像,139.73940437,35.68902191
13101,19,19008,神田児童館,外神田3-4-7,3,数値地図画像,139.76979339,35.70122142
13101,19,19008,西神田児童・家庭支援センター,西神田2-6-2,3,数値地図画像,139.75475548,35.69891845
13101,19,19008,八千代助産院,富士見1-8-21,4,数値地図画像,139.89351499,35.65089432
13101,19,19008,富士見児童館,富士見2-3-6,3,数値地図画像,139.74529231,35.69962368
13102,19,19008,月島児童館,月島4-1-1中央区月島区民センター2階,3,数値地図画像,
13102,19,19008,勝どき児童館,勝どき1-11-13-201,3,数値地図画像,
13102,19,19008,新川児童館,新川2-9-10,3,数値地図画像,139.78005979,35.67530781
13102,19,19008,築地児童館,築地7-9-17,3,数値地図画像,139.77602717,35.66610593
13102,19,19008,佃児童館,佃1-11-1,3,数値地図画像,135.44856936,34.71758054
13102,19,19008,浜町児童館,日本橋浜町3-37-1,3,数値地図画像,139.79130524,35.68550440
13102,19,19008,堀留町児童館,日本橋堀留町1-1-1,3,数値地図画像,139.77896299,35.68741207
13103,19,19008,サンライズ青山,南青山1-17-8,4,数値地図画像,139.72516756,35.66811554
13103,19,19008,愛育病院,南麻布5-6-8,4,数値地図画像,139.72684297,35.65344494
13103,19,19008,桑田紀念児童遊園,赤坂9-3-21,3,数値地図画像,139.73028654,35.66842951
13103,19,19008,慶福育児会麻布乳児院,南麻布5-1-20,4,数値地図画像,139.72192397,35.65374479
13103,19,19008,港南児童館,港南4-3-29,3,数値地図画像,139.55928008,35.40521699
13103,19,19008,高輪児童館,高輪3-18-15,3,数値地図画像,139.73569288,35.63320022
13103,19,19008,済生会中央病院附属乳児院,三田1-4-17,4,数値地図画像,139.74358867,35.65411472
13103,19,19008,三田松坂児童遊園,三田5-16-8,3,数値地図画像,139.73618964,35.64521554
13103,19,19008,芝公園児童館,芝公園2-7-3,3,数値地図画像,139.75063805,35.65421489
13103,19,19008,芝児童館,芝5-18-1-102,3,数値地図画像,
13103,19,19008,新橋児童館,新橋6-4-2,3,数値地図画像,139.75402638,35.66228632
13103,19,19008,西麻布児童館,西麻布2-13-3,3,数値地図画像,139.72272084,35.66090238
13103,19,19008,青山児童館,北青山3-3-16,3,数値地図画像,139.71423244,35.66772370
13103,19,19008,台場児童館,台場1-5-1,3,数値地図画像,139.77706989,35.62999055
13103,19,19008,朝日児童館,白金4-1-10,3,数値地図画像,139.72705163,35.64410990
13103,19,19008,東京都済生会中央病院,三田1-4-17,4,数値地図画像,139.74358867,35.65411472
13103,19,19008,白金児童遊園,白金台2-24-3,3,数値地図画像,139.72951011,35.63288900
13103,19,19008,白金台児童館,白金台4-8-5,3,数値地図画像,139.72495204,35.63772724
13103,19,19008,飯倉児童館,東麻布1-21-2,3,数値地図画像,139.74353583,35.65585897
13103,19,19008,豊岡児童館,三田5-7-7,3,数値地図画像,139.73966151,35.64650159
13104,19,19008,榎町児童館,榎町36,3,数値地図画像,139.72771035,35.70455326
13104,19,19008,戸山児童館,戸山2-27-2,3,数値地図画像,139.71084518,35.70456948
13104,19,19008,高田馬場第一児童館,高田馬場3-40-3,3,数値地図画像,139.69603505,35.71254596
13104,19,19008,高田馬場第二児童館,高田馬場1-4-17,3,数値地図画像,139.70921452,35.71094650
13104,19,19008,社会保険中央総合病院,百人町3-22-1,4,数値地図画像,139.69904899,35.70470248
13104,19,19008,上落合児童館,上落合2-28-8,3,数値地図画像,139.68541103,35.71104305
13104,19,19008,信濃町児童館,信濃町20,3,数値地図画像,139.72039516,35.68319155
13104,19,19008,新宿区立北新宿母子生活支援施設,北新宿3-27-6,3,数値地図画像,139.68974424,35.70474944
13104,19,19008,聖母病院,中落合2-5-1,4,数値地図画像,139.69349051,35.72043943
13104,19,19008,西新宿児童館,西新宿4-8-35,3,数値地図画像,139.68432592,35.68868448
13104,19,19008,西落合児童館,西落合1-31-24,3,数値地図画像,139.67947229,35.71969467
13104,19,19008,早稲田南町児童館,早稲田南町50,3,数値地図画像,139.72230526,35.70508640
13104,19,19008,大久保児童館,大久保1-4-1,3,数値地図画像,139.70693737,35.69987824
13104,19,19008,中井児童館,中井1-8-12,3,数値地図画像,139.68379435,35.71476202
13104,19,19008,中央愛児園,西早稲田2-2-8,4,数値地図画像,
13104,19,19008,中町児童館,中町25,3,数値地図画像,140.56267402,39.59406529
13104,19,19008,中落合児童館,中落合2-7-24,3,数値地図画像,139.69391279,35.71794805
13104,19,19008,東京都中井児童学園,中落合1-7-1,2,数値地図画像,139.69070754,35.71727026
13104,19,19008,東五軒町児童館,東五軒町5-24,3,数値地図画像,139.74008694,35.70678944
13104,19,19008,二葉乳児院,南元町4,4,数値地図画像,139.72347551,35.68135849
13104,19,19008,百人町児童館,百人町2-18-21,3,数値地図画像,139.69818245,35.70334150
13104,19,19008,富久町児童館,富久町22-21,3,数値地図画像,139.71568405,35.69403190
13104,19,19008,北山伏児童館,北山伏町2-17,3,数値地図画像,139.72990754,35.70027601
13104,19,19008,北新宿第一児童館,北新宿2-3-7,3,数値地図画像,139.69024723,35.69853073
13104,19,19008,北新宿第二児童館,北新宿3-20-2,3,数値地図画像,139.68946101,35.70297186
13104,19,19008,本塩町児童館,本塩町8,3,数値地図画像,139.72926912,35.68966327
13104,19,19008,薬王寺児童館,薬王寺町51,3,数値地図画像,139.72472760,35.69621799
13105,19,19008,しおみ児童館,千駄木2-27-8,3,数値地図画像,139.76193469,35.72500213
13105,19,19008,久堅児童館,小石川5-27-7,3,数値地図画像,139.74155309,35.71861874
13105,19,19008,根津児童館,根津1-14-3,3,数値地図画像,139.76341252,35.71832227
13105,19,19008,小日向台町児童館,小日向2-2-2,3,数値地図画像,139.73481220,35.71301919
13105,19,19008,小平紀念東京日立病院,湯島3-5-7,4,数値地図画像,139.76785447,35.70423493
13105,19,19008,水道児童館,水道1-3-26,3,数値地図画像,139.74230053,35.70957530
13105,19,19008,星合産婦人科病院,水道2-9-9,4,数値地図画像,139.73287080,35.71043608
13105,19,19008,千石児童館,千石1-4-6,3,数値地図画像,139.74289720,35.72468198
13105,19,19008,千石西児童館,千石3-15-15,3,数値地図画像,139.73822538,35.72491516
13105,19,19008,大塚児童館,大塚6-22-19,3,数値地図画像,139.72564591,35.72463707
13105,19,19008,湯島児童館,本郷3-10-18,3,数値地図画像,139.76369635,35.70398482
13105,19,19008,白山東児童館,白山1-29-10,3,数値地図画像,139.75308266,35.71913292
13105,19,19008,本郷児童館,本郷5-30-8,3,数値地図画像,139.75827401,35.71166714
13105,19,19008,本駒込児童館,本駒込5-63-2,3,数値地図画像,139.75249337,35.73380906
13105,19,19008,本駒込南児童館,本駒込3-11-14,3,数値地図画像,139.75514062,35.72780987
13105,19,19008,目日台第二児童館,目白台3-18-7,3,数値地図画像,
13105,19,19008,目白台児童館,目白台1-5-1,3,数値地図画像,
13105,19,19008,柳町児童館,小石川1-23-9,3,数値地図画像,
13106,19,19008,玉姫児童館,清川2-22-13,3,数値地図画像,139.96466486,35.39059969
13106,19,19008,今戸児童館,今戸1-3-6,3,数値地図画像,139.80467382,35.71944052
13106,19,19008,寿児童館,寿1-4-5,3,数値地図画像,130.85862646,31.38747744
13106,19,19008,松が谷児童館,松が谷4-15-11,3,数値地図画像,139.78627769,35.71862016
13106,19,19008,千束児童館,千束3-20-6,3,数値地図画像,139.79271846,35.72241702
13106,19,19008,台東児童館,台東1-11-5,3,数値地図画像,140.15479451,35.51935452
13106,19,19008,池之端児童館,池之端2-3-3,3,数値地図画像,139.76691798,35.71468109
13106,19,19008,母子生活支援施設さくら荘,橋場1-35-7,3,数値地図画像,139.80710196,35.72563476
13107,19,19008,さくら橋コミュニティセンター,向島2-3-8,3,数値地図画像,139.80584267,35.71368772
13107,19,19008,外手児童館,本所2-6-9,3,数値地図画像,139.80075548,35.70300509
13107,19,19008,興望館地域活動部,京島1-11-6,4,数値地図画像,139.81777785,35.71520533
13107,19,19008,厚生館立花,立花5-21-3,4,数値地図画像,139.83064316,35.71206631
13107,19,19008,江東橋児童館,江東橋1-15-4,3,数値地図画像,139.80968586,35.69591418
13107,19,19008,賛育会病院,太平3-20-2,4,数値地図画像,139.81393757,35.70257159
13107,19,19008,中川児童館,立花5-18-9,3,数値地図画像,139.83097086,35.71294397
13107,19,19008,東京都立墨東病院,江東橋4-23-15,2,数値地図画像,139.81879579,35.69530032
13107,19,19008,東駒形コミュニティ会館,東駒形4-14-1,3,数値地図画像,139.80773758,35.70547429
13107,19,19008,東向島児童館,東向島6-6-12,3,数値地図画像,139.81971127,35.72145227
13107,19,19008,梅若橋コミュニティ会館,堤通2-9-1,3,数値地図画像,139.81671406,35.73542279
13107,19,19008,八広はなみずき児童館,八広4-27-8,3,数値地図画像,139.82940716,35.72456578
13107,19,19008,八広児童館,八広2-38-14,3,数値地図画像,139.82792391,35.71586062
13107,19,19008,文花児童館,文花1-32-11,3,数値地図画像,139.82437198,35.70871099
13107,19,19008,母子生活支援施設ベタニヤホーム,江東橋5-4-1,4,数値地図画像,139.81093051,35.68920397
13107,19,19008,墨田区横川コミュニティ会館,横川5-9-1,3,数値地図画像,139.81749534,35.70520209
13107,19,19008,墨田児童会館,墨田2-30-15,3,数値地図画像,139.81890044,35.72926266
13107,19,19008,墨田母子生活ホーム,文花1-24-3,3,数値地図画像,139.82318030,35.70976395
13107,19,19008,本所賀川記念館児童クラブ,東駒形4-6-2,4,数値地図画像,139.80532114,35.70603813
13107,19,19008,柳島児童遊園,横川5-10-13,3,数値地図画像,139.81626489,35.70495485
13107,19,19008,立花児童館,立花1-27-9,3,数値地図画像,139.82881617,35.70555246
13107,19,19008,立川児童館,立川1-5-2,3,数値地図画像,139.79950201,35.69046226
13108,19,19008,かめ・うさぎ児童遊園,亀戸2-21-13,3,数値地図画像,
13108,19,19008,塩浜児童館,塩浜2-5-20,3,数値地図画像,139.80538308,35.66193219
13108,19,19008,亀戸児童館,亀戸2-1-19,3,数値地図画像,139.82168985,35.69775268
13108,19,19008,亀戸第三児童館,亀戸7-39-9,3,数値地図画像,139.83939562,35.69693705
